"COMP_LEVEL";"MSJO_DATUM";"ZEIT_ID";"MESS_ID";"MSJO_WERT";"MSJO_INTERVALL";"MSJO_DGUELTIG";"STER_FLAG";"STKO_FLAG"
"2100";"04.01.2009 08:00:00";"1001";"1789994";"167891.60";"3600";"3600";"0";"32"
"2100";"04.01.2009 09:00:00";"1001";"1789994";"169761.60";"3600";"3600";"0";"32"
"2100";"04.01.2009 10:00:00";"1001";"1789994";"171898.50";"3600";"3600";"0";"32"
"2100";"04.01.2009 11:00:00";"1001";"1789994";"173805.90";"3600";"3600";"0";"32"
"2100";"04.01.2009 12:00:00";"1001";"1789994";"176019.30";"3600";"3600";"0";"32"
"2100";"04.01.2009 13:00:00";"1001";"1789994";"178003.20";"3600";"3600";"0";"32"
"2100";"04.01.2009 14:00:00";"1001";"1789994";"180197.90";"3600";"3600";"0";"32"
"2100";"04.01.2009 15:00:00";"1001";"1789994";"182353.50";"3600";"3600";"0";"32"
"2100";"04.01.2009 16:00:00";"1001";"1789994";"184471.70";"3600";"3600";"0";"32"
"2100";"04.01.2009 17:00:00";"1001";"1789994";"186722.50";"3600";"3600";"0";"32"
"2100";"04.01.2009 18:00:00";"1001";"1789994";"188725.10";"3600";"3600";"0";"32"
"2100";"04.01.2009 19:00:00";"1001";"1789994";"190785.50";"3600";"3600";"0";"32"
"2100";"04.01.2009 20:00:00";"1001";"1789994";"192903.70";"3600";"3600";"0";"32"
"2100";"04.01.2009 21:00:00";"1001";"1789994";"194887.60";"3600";"3600";"0";"32"
"2100";"04.01.2009 22:00:00";"1001";"1789994";"197082.30";"3600";"3600";"0";"32"
"2100";"04.01.2009 23:00:00";"1001";"1789994";"199467.40";"3600";"3600";"0";"32"
"2100";"05.01.2009 00:00:00";"1001";"1789994";"201641.70";"3600";"3600";"0";"32"
"2100";"05.01.2009 01:00:00";"1001";"1789994";"203931.60";"3600";"3600";"0";"32"
"2100";"05.01.2009 02:00:00";"1001";"1789994";"206258.90";"3600";"3600";"0";"32"
"2100";"05.01.2009 03:00:00";"1001";"1789994";"208395.80";"3600";"3600";"0";"32"
"2100";"05.01.2009 04:00:00";"1001";"1789994";"210495.30";"3600";"3600";"0";"32"
"2100";"05.01.2009 05:00:00";"1001";"1789994";"212497.90";"3600";"3600";"0";"32"
"2100";"05.01.2009 06:00:00";"1001";"1789994";"214653.50";"3600";"3600";"0";"32"
"2100";"05.01.2009 07:00:00";"1001";"1789994";"216389.20";"3600";"3600";"0";"32"
"2100";"05.01.2009 08:00:00";"1001";"1789994";"218697.80";"3600";"3600";"0";"32"
"2100";"05.01.2009 09:00:00";"1001";"1789994";"220700.40";"3600";"3600";"0";"32"
"2100";"05.01.2009 10:00:00";"1001";"1789994";"223143.30";"3600";"3600";"0";"32"
"2100";"05.01.2009 11:00:00";"1001";"1789994";"225414.50";"3600";"3600";"0";"32"
"2100";"05.01.2009 12:00:00";"1001";"1789994";"227932.20";"3600";"3600";"0";"32"
"2100";"05.01.2009 13:00:00";"1001";"1789994";"230203.40";"3600";"3600";"0";"32"
"2100";"05.01.2009 14:00:00";"1001";"1789994";"232760.20";"3600";"3600";"0";"32"
"2100";"05.01.2009 15:00:00";"1001";"1789994";"235507.40";"3600";"3600";"0";"32"
"2100";"05.01.2009 16:00:00";"1001";"1789994";"238217.20";"3600";"3600";"0";"32"
"2100";"05.01.2009 17:00:00";"1001";"1789994";"240734.90";"3600";"3600";"0";"32"
"2100";"05.01.2009 18:00:00";"1001";"1789994";"243386.90";"3600";"3600";"0";"32"
"2100";"05.01.2009 19:00:00";"1001";"1789994";"246305.80";"3600";"3600";"0";"32"
"2100";"05.01.2009 20:00:00";"1001";"1789994";"248957.80";"3600";"3600";"0";"32"
"2100";"05.01.2009 21:00:00";"1001";"1789994";"251686.30";"3600";"3600";"0";"32"
"2100";"05.01.2009 22:00:00";"1001";"1789994";"254204.00";"3600";"3600";"0";"32"
"2100";"05.01.2009 23:00:00";"1001";"1789994";"256818.60";"3600";"3600";"0";"32"
"2100";"06.01.2009 00:00:00";"1001";"1789994";"259584.50";"3600";"3600";"0";"32"
"2100";"06.01.2009 01:00:00";"1001";"1789994";"262255.20";"3600";"3600";"0";"32"
"2100";"06.01.2009 02:00:00";"1001";"1789994";"265116.30";"3600";"3600";"0";"32"
"2100";"06.01.2009 03:00:00";"1001";"1789994";"267559.20";"3600";"3600";"0";"32"
"2100";"06.01.2009 04:00:00";"1001";"1789994";"270364.20";"3600";"3600";"0";"32"
"2100";"06.01.2009 05:00:00";"1001";"1789994";"273245.70";"3600";"3600";"0";"32"
"2100";"06.01.2009 06:00:00";"1001";"1789994";"276183.30";"3600";"3600";"0";"32"
"2100";"06.01.2009 07:00:00";"1001";"1789994";"279007.00";"3600";"3600";"0";"32"
"2100";"06.01.2009 08:00:00";"1001";"1789994";"282116.30";"3600";"3600";"0";"32"
"2100";"06.01.2009 09:00:00";"1001";"1789994";"284749.60";"3600";"3600";"0";"32"
"2100";"06.01.2009 10:00:00";"1001";"1789994";"287668.50";"3600";"3600";"0";"32"
"2100";"06.01.2009 11:00:00";"1001";"1789994";"290510.90";"3600";"3600";"0";"32"
"2100";"06.01.2009 12:00:00";"1001";"1789994";"293334.60";"3600";"3600";"0";"32"
"2100";"06.01.2009 13:00:00";"1001";"1789994";"296464.30";"3600";"3600";"0";"32"
"2100";"06.01.2009 14:00:00";"1001";"1789994";"299594.00";"3600";"3600";"0";"32"
"2100";"06.01.2009 15:00:00";"1001";"1789994";"302647.20";"3600";"3600";"0";"32"
"2100";"06.01.2009 16:00:00";"1001";"1789994";"305299.20";"3600";"3600";"0";"32"
"2100";"06.01.2009 17:00:00";"1001";"1789994";"308313.30";"3600";"3600";"0";"32"
"2100";"06.01.2009 18:00:00";"1001";"1789994";"311023.10";"3600";"3600";"0";"32"
"2100";"06.01.2009 19:00:00";"1001";"1789994";"313732.90";"3600";"3600";"0";"32"
"2100";"06.01.2009 20:00:00";"1001";"1789994";"316384.90";"3600";"3600";"0";"32"
"2100";"06.01.2009 21:00:00";"1001";"1789994";"319018.20";"3600";"3600";"0";"32"
"2100";"06.01.2009 22:00:00";"1001";"1789994";"321632.80";"3600";"3600";"0";"32"
"2100";"06.01.2009 23:00:00";"1001";"1789994";"324284.80";"3600";"3600";"0";"32"
"2100";"07.01.2009 00:00:00";"1001";"1789994";"327108.50";"3600";"3600";"0";"32"
"2100";"07.01.2009 01:00:00";"1001";"1789994";"329894.80";"3600";"3600";"0";"32"
"2100";"07.01.2009 02:00:00";"1001";"1789994";"332509.40";"3600";"3600";"0";"32"
"2100";"07.01.2009 03:00:00";"1001";"1789994";"335428.30";"3600";"3600";"0";"32"
"2100";"07.01.2009 04:00:00";"1001";"1789994";"338117.70";"3600";"3600";"0";"32"
"2100";"07.01.2009 05:00:00";"1001";"1789994";"340655.80";"3600";"3600";"0";"32"
"2100";"07.01.2009 06:00:00";"1001";"1789994";"342811.40";"3600";"3600";"0";"32"
"2100";"07.01.2009 07:00:00";"1001";"1789994";"345635.10";"3600";"3600";"0";"32"
"2100";"07.01.2009 08:00:00";"1001";"1789994";"348744.40";"3600";"3600";"0";"32"
"2100";"07.01.2009 09:00:00";"1001";"1789994";"351377.70";"3600";"3600";"0";"32"
"2100";"07.01.2009 10:00:00";"1001";"1789994";"354315.30";"3600";"3600";"0";"32"
"2100";"07.01.2009 11:00:00";"1001";"1789994";"357234.20";"3600";"3600";"0";"32"
"2100";"07.01.2009 12:00:00";"1001";"1789994";"360267.00";"3600";"3600";"0";"32"
"2100";"07.01.2009 13:00:00";"1001";"1789994";"363568.40";"3600";"3600";"0";"32"
"2100";"07.01.2009 14:00:00";"1001";"1789994";"366257.80";"3600";"3600";"0";"32"
"2100";"07.01.2009 15:00:00";"1001";"1789994";"369139.30";"3600";"3600";"0";"32"
"2100";"07.01.2009 16:00:00";"1001";"1789994";"371733.50";"3600";"3600";"0";"32"
"2100";"07.01.2009 17:00:00";"1001";"1789994";"374747.60";"3600";"3600";"0";"32"
"2100";"07.01.2009 18:00:00";"1001";"1789994";"377418.30";"3600";"3600";"0";"32"
"2100";"07.01.2009 19:00:00";"1001";"1789994";"379975.10";"3600";"3600";"0";"32"
"2100";"07.01.2009 20:00:00";"1001";"1789994";"382474.10";"3600";"3600";"0";"32"
"2100";"07.01.2009 21:00:00";"1001";"1789994";"385012.20";"3600";"3600";"0";"32"
"2100";"07.01.2009 22:00:00";"1001";"1789994";"387550.30";"3600";"3600";"0";"32"
"2100";"07.01.2009 23:00:00";"1001";"1789994";"390068.00";"3600";"3600";"0";"32"
"2100";"08.01.2009 00:00:00";"1001";"1789994";"392833.90";"3600";"3600";"0";"32"
"2100";"08.01.2009 01:00:00";"1001";"1789994";"395676.30";"3600";"3600";"0";"32"
"2100";"08.01.2009 02:00:00";"1001";"1789994";"398386.10";"3600";"3600";"0";"32"
"2100";"08.01.2009 03:00:00";"1001";"1789994";"400903.80";"3600";"3600";"0";"32"
"2100";"08.01.2009 04:00:00";"1001";"1789994";"403498.00";"3600";"3600";"0";"32"
"2100";"08.01.2009 05:00:00";"1001";"1789994";"405616.20";"3600";"3600";"0";"32"
"2100";"08.01.2009 06:00:00";"1001";"1789994";"408001.30";"3600";"3600";"0";"32"
"2100";"08.01.2009 07:00:00";"1001";"1789994";"410367.70";"3600";"3600";"0";"32"
"2100";"08.01.2009 08:00:00";"1001";"1789994";"412713.70";"3600";"3600";"0";"32"
"2100";"08.01.2009 09:00:00";"1001";"1789994";"415175.30";"3600";"3600";"0";"32"
"2100";"08.01.2009 10:00:00";"1001";"1789994";"417808.60";"3600";"3600";"0";"32"
"2100";"08.01.2009 11:00:00";"1001";"1789994";"420518.40";"3600";"3600";"0";"32"
"2100";"08.01.2009 12:00:00";"1001";"1789994";"423456.00";"3600";"3600";"0";"32"
"2100";"08.01.2009 13:00:00";"1001";"1789994";"426126.70";"3600";"3600";"0";"32"
"2100";"08.01.2009 14:00:00";"1001";"1789994";"428969.10";"3600";"3600";"0";"32"
"2100";"08.01.2009 15:00:00";"1001";"1789994";"432517.00";"3600";"3600";"0";"32"
"2100";"08.01.2009 16:00:00";"1001";"1789994";"435837.10";"3600";"3600";"0";"32"
"2100";"08.01.2009 17:00:00";"1001";"1789994";"439022.90";"3600";"3600";"0";"32"
"2100";"08.01.2009 18:00:00";"1001";"1789994";"441656.20";"3600";"3600";"0";"32"
"2100";"08.01.2009 19:00:00";"1001";"1789994";"444099.10";"3600";"3600";"0";"32"
"2100";"08.01.2009 20:00:00";"1001";"1789994";"446713.70";"3600";"3600";"0";"32"
"2100";"08.01.2009 21:00:00";"1001";"1789994";"449727.80";"3600";"3600";"0";"32"
"2100";"08.01.2009 22:00:00";"1001";"1789994";"452609.30";"3600";"3600";"0";"32"
"2100";"08.01.2009 23:00:00";"1001";"1789994";"455108.30";"3600";"3600";"0";"32"
"2100";"09.01.2009 00:00:00";"1001";"1789994";"457779.00";"3600";"3600";"0";"32"
"2100";"09.01.2009 01:00:00";"1001";"1789994";"460393.60";"3600";"3600";"0";"32"
"2100";"09.01.2009 02:00:00";"1001";"1789994";"462739.60";"3600";"3600";"0";"32"
"2100";"09.01.2009 03:00:00";"1001";"1789994";"465029.50";"3600";"3600";"0";"32"
"2100";"09.01.2009 04:00:00";"1001";"1789994";"467491.10";"3600";"3600";"0";"32"
"2100";"09.01.2009 05:00:00";"1001";"1789994";"470219.60";"3600";"3600";"0";"32"
"2100";"09.01.2009 06:00:00";"1001";"1789994";"473177.60";"3600";"3600";"0";"32"
"2100";"09.01.2009 07:00:00";"1001";"1789994";"475771.80";"3600";"3600";"0";"32"
"2100";"09.01.2009 08:00:00";"1001";"1789994";"478748.50";"3600";"3600";"0";"32"
"2100";"09.01.2009 09:00:00";"1001";"1789994";"481743.90";"3600";"3600";"0";"32"
"2100";"09.01.2009 10:00:00";"1001";"1789994";"485006.20";"3600";"3600";"0";"32"
"2100";"09.01.2009 11:00:00";"1001";"1789994";"487716.00";"3600";"3600";"0";"32"
"2100";"09.01.2009 12:00:00";"1001";"1789994";"490806.60";"3600";"3600";"0";"32"
"2100";"09.01.2009 13:00:00";"1001";"1789994";"493667.70";"3600";"3600";"0";"32"
"2100";"09.01.2009 14:00:00";"1001";"1789994";"496758.30";"3600";"3600";"0";"32"
"2100";"09.01.2009 15:00:00";"1001";"1789994";"500020.60";"3600";"3600";"0";"32"
"2100";"09.01.2009 16:00:00";"1001";"1789994";"503607.60";"3600";"3600";"0";"32"
"2100";"09.01.2009 17:00:00";"1001";"1789994";"506851.20";"3600";"3600";"0";"32"
"2100";"09.01.2009 18:00:00";"1001";"1789994";"509999.60";"3600";"3600";"0";"32"
"2100";"09.01.2009 19:00:00";"1001";"1789994";"513052.80";"3600";"3600";"0";"32"
"2100";"09.01.2009 20:00:00";"1001";"1789994";"515895.20";"3600";"3600";"0";"32"
"2100";"09.01.2009 21:00:00";"1001";"1789994";"518737.60";"3600";"3600";"0";"32"
"2100";"09.01.2009 22:00:00";"1001";"1789994";"521199.20";"3600";"3600";"0";"32"
"2100";"09.01.2009 23:00:00";"1001";"1789994";"523869.90";"3600";"3600";"0";"32"
"2100";"10.01.2009 00:00:00";"1001";"1789994";"526827.90";"3600";"3600";"0";"32"
"2100";"10.01.2009 01:00:00";"1001";"1789994";"529995.00";"3600";"3600";"0";"32"
"2100";"10.01.2009 02:00:00";"1001";"1789994";"532512.70";"3600";"3600";"0";"32"
"2100";"10.01.2009 03:00:00";"1001";"1789994";"535355.10";"3600";"3600";"0";"32"
"2100";"10.01.2009 04:00:00";"1001";"1789994";"538522.20";"3600";"3600";"0";"32"
"2100";"10.01.2009 05:00:00";"1001";"1789994";"540944.70";"3600";"3600";"0";"32"
"2100";"10.01.2009 06:00:00";"1001";"1789994";"543940.10";"3600";"3600";"0";"32"
"2100";"10.01.2009 07:00:00";"1001";"1789994";"546496.90";"3600";"3600";"0";"32"
"2100";"10.01.2009 08:00:00";"1001";"1789994";"549283.20";"3600";"3600";"0";"32"
"2100";"10.01.2009 09:00:00";"1001";"1789994";"551668.30";"3600";"3600";"0";"32"
"2100";"10.01.2009 10:00:00";"1001";"1789994";"554339.00";"3600";"3600";"0";"32"
"2100";"10.01.2009 11:00:00";"1001";"1789994";"557220.50";"3600";"3600";"0";"32"
"2100";"10.01.2009 12:00:00";"1001";"1789994";"559262.20";"3600";"3600";"0";"32"
"2100";"10.01.2009 13:00:00";"1001";"1789994";"561227.40";"3600";"3600";"0";"32"
"2100";"10.01.2009 14:00:00";"1001";"1789994";"563821.60";"3600";"3600";"0";"32"
"2100";"10.01.2009 15:00:00";"1001";"1789994";"565824.20";"3600";"3600";"0";"32"
"2100";"10.01.2009 16:00:00";"1001";"1789994";"567961.10";"3600";"3600";"0";"32"
"2100";"10.01.2009 17:00:00";"1001";"1789994";"570346.20";"3600";"3600";"0";"32"
"2100";"10.01.2009 18:00:00";"1001";"1789994";"572617.40";"3600";"3600";"0";"32"
"2100";"10.01.2009 19:00:00";"1001";"1789994";"574640.40";"3600";"3600";"0";"32"
"2100";"10.01.2009 20:00:00";"1001";"1789994";"576663.40";"3600";"3600";"0";"32"
"2100";"10.01.2009 21:00:00";"1001";"1789994";"578647.30";"3600";"3600";"0";"32"
"2100";"10.01.2009 22:00:00";"1001";"1789994";"580898.10";"3600";"3600";"0";"32"
"2100";"10.01.2009 23:00:00";"1001";"1789994";"583035.00";"3600";"3600";"0";"32"
"2100";"11.01.2009 00:00:00";"1001";"1789994";"585362.30";"3600";"3600";"0";"32"
"2100";"11.01.2009 01:00:00";"1001";"1789994";"587708.30";"3600";"3600";"0";"32"
"2100";"11.01.2009 02:00:00";"1001";"1789994";"590130.80";"3600";"3600";"0";"32"
"2100";"11.01.2009 03:00:00";"1001";"1789994";"592629.80";"3600";"3600";"0";"32"
"2100";"11.01.2009 04:00:00";"1001";"1789994";"595167.90";"3600";"3600";"0";"32"
"2100";"11.01.2009 05:00:00";"1001";"1789994";"597418.70";"3600";"3600";"0";"32"
"2100";"11.01.2009 06:00:00";"1001";"1789994";"599593.00";"3600";"3600";"0";"32"
"2100";"11.01.2009 07:00:00";"1001";"1789994";"602245.00";"3600";"3600";"0";"32"
"2100";"11.01.2009 08:00:00";"1001";"1789994";"604744.00";"3600";"3600";"0";"32"
"2100";"11.01.2009 09:00:00";"1001";"1789994";"607129.10";"3600";"3600";"0";"32"
"2100";"11.01.2009 10:00:00";"1001";"1789994";"609685.90";"3600";"3600";"0";"32"
"2100";"11.01.2009 11:00:00";"1001";"1789994";"612261.40";"3600";"3600";"0";"32"
"2100";"11.01.2009 12:00:00";"1001";"1789994";"614683.90";"3600";"3600";"0";"32"
"2100";"11.01.2009 13:00:00";"1001";"1789994";"616763.00";"3600";"3600";"0";"32"
"2100";"11.01.2009 14:00:00";"1001";"1789994";"618899.90";"3600";"3600";"0";"32"
"2100";"11.01.2009 15:00:00";"1001";"1789994";"621018.10";"3600";"3600";"0";"32"
"2100";"11.01.2009 16:00:00";"1001";"1789994";"623231.50";"3600";"3600";"0";"32"
"2100";"11.01.2009 17:00:00";"1001";"1789994";"625291.90";"3600";"3600";"0";"32"
"2100";"11.01.2009 18:00:00";"1001";"1789994";"627600.50";"3600";"3600";"0";"32"
"2100";"11.01.2009 19:00:00";"1001";"1789994";"629909.10";"3600";"3600";"0";"32"
"2100";"11.01.2009 20:00:00";"1001";"1789994";"632141.20";"3600";"3600";"0";"32"
"2100";"11.01.2009 21:00:00";"1001";"1789994";"634507.60";"3600";"3600";"0";"32"
"2100";"11.01.2009 22:00:00";"1001";"1789994";"637006.60";"3600";"3600";"0";"32"
"2100";"11.01.2009 23:00:00";"1001";"1789994";"639468.20";"3600";"3600";"0";"32"
"2100";"12.01.2009 00:00:00";"1001";"1789994";"641853.30";"3600";"3600";"0";"32"
"2100";"12.01.2009 01:00:00";"1001";"1789994";"644257.10";"3600";"3600";"0";"32"
"2100";"12.01.2009 02:00:00";"1001";"1789994";"646623.50";"3600";"3600";"0";"32"
"2100";"12.01.2009 03:00:00";"1001";"1789994";"648818.20";"3600";"3600";"0";"32"
"2100";"12.01.2009 04:00:00";"1001";"1789994";"651050.30";"3600";"3600";"0";"32"
"2100";"12.01.2009 05:00:00";"1001";"1789994";"653224.60";"3600";"3600";"0";"32"
"2100";"12.01.2009 06:00:00";"1001";"1789994";"655953.10";"3600";"3600";"0";"32"
"2100";"12.01.2009 07:00:00";"1001";"1789994";"658814.20";"3600";"3600";"0";"32"
"2100";"12.01.2009 08:00:00";"1001";"1789994";"661809.60";"3600";"3600";"0";"32"
"2100";"12.01.2009 09:00:00";"1001";"1789994";"666083.40";"3600";"3600";"0";"32"
"2100";"12.01.2009 10:00:00";"1001";"1789994";"669670.40";"3600";"3600";"0";"32"
"2100";"12.01.2009 11:00:00";"1001";"1789994";"672173.40";"3600";"3600";"0";"32"
"2100";"12.01.2009 12:00:00";"1001";"1789994";"674500.70";"3600";"3600";"0";"32"
"2100";"12.01.2009 13:00:00";"1001";"1789994";"676600.20";"3600";"3600";"0";"32"
"2100";"12.01.2009 14:00:00";"1001";"1789994";"678737.10";"3600";"3600";"0";"32"
"2100";"12.01.2009 15:00:00";"1001";"1789994";"681159.60";"3600";"3600";"0";"32"
"2100";"12.01.2009 16:00:00";"1001";"1789994";"683792.90";"3600";"3600";"0";"32"
"2100";"12.01.2009 17:00:00";"1001";"1789994";"686101.50";"3600";"3600";"0";"32"
"2100";"12.01.2009 18:00:00";"1001";"1789994";"688410.10";"3600";"3600";"0";"32"
"2100";"12.01.2009 19:00:00";"1001";"1789994";"690700.00";"3600";"3600";"0";"32"
"2100";"12.01.2009 20:00:00";"1001";"1789994";"692971.20";"3600";"3600";"0";"32"
"2100";"12.01.2009 21:00:00";"1001";"1789994";"695546.70";"3600";"3600";"0";"32"
"2100";"12.01.2009 22:00:00";"1001";"1789994";"697874.00";"3600";"3600";"0";"32"
